<<<<<<< HEAD
DILIST_ID,CompoundName,DILIst Classification,Routs of Administration,SMILES,NEW SMILES,MolecularWeight,TPSA,XLogP,Charge,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,HeavyAtomCount
594,dasatinib,1,Oral,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,488,135,3.6,0,3,9,7,33
595,cyclobenzaprine,1,Oral,CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31,CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31,275.4,3.2,5.2,0,0,1,3,21
596,cyclofenil,1,Oral,CC(=O)OC1=CC=C(C=C1)C(=C2CCCCC2)C3=CC=C(C=C3)OC(=O)C,CC(=O)OC1=CC=C(C=C1)C(=C2CCCCC2)C3=CC=C(C=C3)OC(=O)C,364.4,52.6,5.5,0,0,4,6,27
597,sitagliptin,1,Oral,C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)CC(CC3=CC(=C(C=C3F)F)F)N,C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)CC(CC3=CC(=C(C=C3F)F)F)N,407.31,77,0.7,0,1,10,4,28
598,paliperidone,0,Oral,CC1=C(C(=O)N2CCCC(C2=N1)O)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,CC1=C(C(=O)N2CCCC(C2=N1)O)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,426.5,82.2,2.2,0,1,7,4,31
599,posaconazole,0,Oral,CCC(C(C)O)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5CC(OC5)(CN6C=NC=N6)C7=C(C=C(C=C7)F)F,CCC(C(C)O)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5CC(OC5)(CN6C=NC=N6)C7=C(C=C(C=C7)F)F,700.8,112,4.6,0,1,11,12,51
600,cyproheptadine,1,Oral,CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1,CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1,287.4,3.2,4.7,0,0,1,0,22
601,temsirolimus,0,Intravenous,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)OC(=O)C(C)(CO)CO)C)C)O)OC)C)C)C)OC,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)OC(=O)C(C)(CO)CO)C)C)O)OC)C)C)C)OC,1030.3,242,5.6,0,4,16,11,73
602,tetrahydrobiopterin,0,Oral,CC(C(C1CNC2=C(N1)C(=O)NC(=N2)N)O)O,CC(C(C1CNC2=C(N1)C(=O)NC(=N2)N)O)O,241.25,132,-1.9,0,6,6,2,17
603,milnacipran,1,Oral,CCN(CC)C(=O)C1(CC1CN)C2=CC=CC=C2,CCN(CC)C(=O)C1(CC1CN)C2=CC=CC=C2,246.35,46.3,1.4,0,1,2,5,18
604,desipramine,0,Oral,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31,266.4,15.3,4.9,0,1,2,4,20
605,dexlansoprazole,1,Oral,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F,369.4,87.1,2.8,0,1,8,5,25
606,everolimus,0,Oral,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)OCCO)C)C)O)OC)C)C)C)OC,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)OCCO)C)C)O)OC)C)C)C)OC,958.2,205,5.9,0,3,14,9,68
607,codeine,0,Oral,CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O,CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O,299.4,41.9,1.1,0,1,4,1,22
608,colistimethate,0,Intravenous,CCC(C)CCCCC(=O)NC(CCNCS(=O)(=O)[O-])C(=O)NC(C(C)O)C(=O)NC(CCNCS(=O)(=O)[O-])C(=O)NC1CCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCNCS(=O)(=O)[O-])CC(C)C)CC(C)C)CCNCS(=O)(=O)[O-])CCNCS(=O)(=O)[O-])C(C)O.[Na+].[Na+].[Na+].[Na+].[Na+],CCC(C)CCCCC(=O)NC(CCNCS(=O)(=O)[O-])C(=O)NC(C(C)O)C(=O)NC(CCNCS(=O)(=O)[O-])C(=O)NC1CCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCNCS(=O)(=O)[O-])CC(C)C)CC(C)C)CCNCS(=O)(=O)[O-])CCNCS(=O)(=O)[O-])C(C)O,1749.8,749,0,0,18,33,39,112
610,cephradine,0,Oral,CC1=C(N2C(C(C2=O)NC(=O)C(C3=CCC=CC3)N)SC1)C(=O)O,CC1=C(N2C(C(C2=O)NC(=O)C(C3=CCC=CC3)N)SC1)C(=O)O,349.4,138,0.4,0,3,6,4,24
611,ceftizoxime,0,Intravenous,CON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=CCS3)C(=O)O,CON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=CCS3)C(=O)O,383.4,201,0,0,3,10,5,25
612,didanosine,1,Oral,C1CC(OC1CO)N2C=NC3=C2N=CNC3=O,C1CC(OC1CO)N2C=NC3=C2N=CNC3=O,236.23,88.7,-1.2,0,2,5,2,17
613,mycophenolate mofetil,1,Oral,CC1=C2COC(=O)C2=C(C(=C1OC)CC=C(C)CCC(=O)OCCN3CCOCC3)O,CC1=C2COC(=O)C2=C(C(=C1OC)CC=C(C)CCC(=O)OCCN3CCOCC3)O,433.5,94.5,3.2,0,1,8,10,31
614,cefdinir,1,Oral,C=CC1=C(N2C(C(C2=O)NC(=O)C(=NO)C3=CSC(=N3)N)SC1)C(=O)O,C=CC1=C(N2C(C(C2=O)NC(=O)C(=NO)C3=CSC(=N3)N)SC1)C(=O)O,395.4,212,0,0,4,10,5,26
616,diltiazem,1,Oral,CC(=O)OC1C(SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC,CC(=O)OC1C(SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC,414.5,84.4,3.1,0,0,6,7,29
617,sterile water,0,Intravenous,O,O,18.015,1,-0.5,0,1,1,0,1
618,disopyramide,1,Oral,CC(C)N(CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)C(C)C,CC(C)N(CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)C(C)C,339.5,59.2,3.2,0,1,3,8,25
619,asparaginase,1,Intravenous,C(C(C(=O)[O-])N)C(=O)N,C(C(C(=O)[O-])N)C(=O)N,131.11,109,-2.8,-1,2,4,2,9
621,interferon alfa-2b,1,Intravenous,CCCN(CCOC1=C(C=C(C=C1Cl)Cl)Cl)C(=O)N2C=CN=C2.C(S(=O)(=O)[O-])(I)I.[Na+],CCCN(CCOC1=C(C=C(C=C1Cl)Cl)Cl)C(=O)N2C=CN=C2,746.5,113,0,0,0,6,7,31
622,dobutamine,0,Intravenous,CC(CCC1=CC=C(C=C1)O)NCCC2=CC(=C(C=C2)O)O,CC(CCC1=CC=C(C=C1)O)NCCC2=CC(=C(C=C2)O)O,301.4,72.7,3.4,0,4,4,7,22
623,docetaxel,1,Intravenous,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,807.9,224,1.6,0,5,14,13,58
625,doxazosin,0,Oral,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,451.5,112,2.5,0,1,9,4,33
626,doxepin,1,Oral,CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31,CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31,279.4,12.5,4.3,0,0,2,3,21
628,epoetin alfa,0,Intravenous,CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)O)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)O)(C)O)N(C)C)O)CCO)C)OC4CC(C(C(O4)C)O)(C)O,CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)O)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)O)(C)O)N(C)C)O)CCO)C)OC4CC(C(C(O4)C)O)(C)O,848,236,0.8,0,7,17,10,59
629,droperidol,0,Intravenous,C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F,C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F,379.4,52.6,3.5,0,1,4,6,28
630,droxicam,1,Oral,CN1C2=C(C3=CC=CC=C3S1(=O)=O)OC(=O)N(C2=O)C4=CC=CC=N4,CN1C2=C(C3=CC=CC=C3S1(=O)=O)OC(=O)N(C2=O)C4=CC=CC=N4,357.3,105,1.2,0,0,7,1,25
632,pegaspargase,1,Intravenous,CC1=CC(=C(C=C1)C(=O)C(=C)CN(C)C)C,CC1=CC(=C(C=C1)C(=O)C(=C)CN(C)C)C,217.31,20.3,2.8,0,0,2,4,16
633,efavirenz,1,Oral,C1CC1C#CC2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F,C1CC1C#CC2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F,315.67,38.3,4,0,1,5,1,21
638,esmolol,0,Intravenous,CC(C)NCC(COC1=CC=C(C=C1)CCC(=O)OC)O,CC(C)NCC(COC1=CC=C(C=C1)CCC(=O)OC)O,295.37,67.8,1.9,0,2,5,10,21
639,estazolam,0,Oral,C1C2=NN=CN2C3=C(C=C(C=C3)Cl)C(=N1)C4=CC=CC=C4,C1C2=NN=CN2C3=C(C=C(C=C3)Cl)C(=N1)C4=CC=CC=C4,294.74,43.1,1.7,0,0,3,1,21
642,estramustine,1,Oral,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)OC(=O)N(CCCl)CCCl,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)OC(=O)N(CCCl)CCCl,440.4,49.8,4,0,1,3,6,29
643,ethambutol,1,Oral,CCC(CO)NCCNC(CC)CO,CCC(CO)NCCNC(CC)CO,204.31,64.5,-0.1,0,4,4,9,14
645,ethionamide,1,Oral,CCC1=NC=CC(=C1)C(=S)N,CCC1=NC=CC(=C1)C(=S)N,166.25,71,1.1,0,1,2,2,11
651,etidronic acid,0,Oral,CC(O)(P(=O)(O)O)P(=O)(O)O,CC(O)(P(=O)(O)O)P(=O)(O)O,206.03,135,-3.7,0,5,7,2,11
653,etomidate,0,Intravenous,CCOC(=O)C1=CN=CN1C(C)C2=CC=CC=C2,CCOC(=O)C1=CN=CN1C(C)C2=CC=CC=C2,244.29,44.1,3,0,0,3,5,18
654,exifone,1,Oral,C1=CC(=C(C(=C1C(=O)C2=CC(=C(C(=C2)O)O)O)O)O)O,C1=CC(=C(C(=C1C(=O)C2=CC(=C(C(=C2)O)O)O)O)O)O,278.21,138,1.7,0,6,7,2,20
659,fexofenadine,0,Oral,CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O,CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O,501.7,81,3,0,3,5,10,37
660,fialuridine,1,Oral,C1=C(C(=O)NC(=O)N1C2C(C(C(O2)CO)O)F)I,C1=C(C(=O)NC(=O)N1C2C(C(C(O2)CO)O)F)I,372.09,99.1,-0.9,0,3,6,2,18
661,fipexide,1,Oral,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C(=O)COC4=CC=C(C=C4)Cl,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C(=O)COC4=CC=C(C=C4)Cl,388.8,51.2,3.2,0,0,5,5,27
664,flecainide,1,Oral,C1CCNC(C1)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F,C1CCNC(C1)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F,414.34,59.6,3.8,0,2,10,7,28
667,pegfilgrastim,0,Subcutaneous,CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCN(CC3)C)F)C(=O)O.CS(=O)(=O)O,CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCN(CC3)C)F)C(=O)O,730.7,365,-8.6,0,12,20,19,50
668,flucytosine,0,Oral,C1=NC(=O)NC(=C1F)N,C1=NC(=O)NC(=C1F)N,129.09,67.5,-0.9,0,2,3,0,9
669,fludarabine,0,Oral,C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)CO)O)O)F)N,C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)CO)O)O)F)N,285.23,140,-0.6,0,4,9,2,20
670,flumazenil,0,Intravenous,CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C,CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C,303.29,64.4,1,0,0,5,3,22
676,flurazepam,1,Oral,CCN(CC)CCN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F,CCN(CC)CCN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F,387.9,35.9,3,0,0,4,6,27
677,fluvoxamine,0,Oral,COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F,COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F,318.33,56.8,2.6,0,1,7,9,22
678,foscarnet,0,Intravenous,C(=O)(O)P(=O)(O)O,C(=O)(O)P(=O)(O)O,126.01,94.8,-2,0,3,5,1,7
679,fosfomycin,1,Oral,CC1C(O1)P(=O)(O)O,CC1C(O1)P(=O)(O)O,138.06,70.1,-1.4,0,2,4,1,8
680,fosinopril,1,Oral,CCC(=O)OC(C(C)C)OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N2CC(CC2C(=O)O)C3CCCCC3,CCC(=O)OC(C(C)C)OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N2CC(CC2C(=O)O)C3CCCCC3,563.7,110,6.2,0,1,7,15,39
681,fosphenytoin,1,Intramuscular,C1=CC=C(C=C1)C2(C(=O)N(C(=O)N2)COP(=O)(O)O)C3=CC=CC=C3,C1=CC=C(C=C1)C2(C(=O)N(C(=O)N2)COP(=O)(O)O)C3=CC=CC=C3,362.27,116,0.6,0,3,6,5,25
685,gemcitabine,1,Intravenous,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F,263.2,108,-1.5,0,3,6,2,18
694,hydrochlorothiazide,1,Oral,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,297.7,135,-0.1,0,3,7,1,17
695,idarubicin,0,Intravenous,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O,497.5,177,1.9,0,5,10,3,36
696,indapamide,0,Oral,CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N,CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N,365.8,101,2.9,0,2,5,3,24
697,indinavir,0,Oral,CC(C)(C)NC(=O)C1CN(CCN1CC(CC(CC2=CC=CC=C2)C(=O)NC3C(CC4=CC=CC=C34)O)O)CC5=CN=CC=C5,CC(C)(C)NC(=O)C1CN(CCN1CC(CC(CC2=CC=CC=C2)C(=O)NC3C(CC4=CC=CC=C34)O)O)CC5=CN=CC=C5,613.8,118,2.8,0,4,7,12,45
699,irinotecan,1,Intravenous,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7,586.7,113,3,0,1,8,5,43
700,l-methionine,0,Oral,CSCCC(C(=O)O)N,CSCCC(C(=O)O)N,149.21,88.6,-1.9,0,2,4,4,9
701,isradipine,1,Oral,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC=CC3=NON=C32)C(=O)OC,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC=CC3=NON=C32)C(=O)OC,371.4,104,4.3,0,1,8,6,27
702,kanamycin,0,Intravenous,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)O)O)OC3C(C(C(C(O3)CO)O)N)O)N,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)O)O)OC3C(C(C(C(O3)CO)O)N)O)N,484.5,283,-6.9,0,11,15,6,33
703,riboflavin,0,Oral,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O,376.4,155,-1.5,0,5,7,5,27
704,lamotrigine,1,Oral,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,256.09,90.7,1.4,0,2,5,1,16
705,l-carnitine,0,Oral,C[N+](C)(C)CC(CC(=O)[O-])O,C[N+](C)(C)CC(CC(=O)[O-])O,161.2,60.4,-0.2,0,1,3,3,11
706,levofloxacin,1,Oral,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,361.4,73.3,-0.4,0,1,8,2,26
707,levonorgestrel,0,Oral,CCC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,CCC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,312.4,37.3,3.3,0,1,2,2,23
708,lisinopril,1,Oral,C1CC(N(C1)C(=O)C(CCCCN)NC(CCC2=CC=CC=C2)C(=O)O)C(=O)O,C1CC(N(C1)C(=O)C(CCCCN)NC(CCC2=CC=CC=C2)C(=O)O)C(=O)O,405.5,133,-2.9,0,4,7,12,29
709,loracarbef,1,Oral,C1CC(=C(N2C1C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)Cl,C1CC(=C(N2C1C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)Cl,349.77,113,-1.7,0,3,5,4,24
710,loratadine,0,Oral,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,382.9,42.4,5.2,0,0,3,2,27
711,losartan,1,Oral,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl,422.9,92.5,4.3,0,2,5,8,30
712,loxapine,0,Oral,CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,327.8,28.1,3.1,0,0,3,1,23
713,mebanazine,1,Oral,CC(C1=CC=CC=C1)NN,CC(C1=CC=CC=C1)NN,136.19,38,0.9,0,2,2,2,10
714,mechlorethamine,0,Intravenous,CN(CCCl)CCCl,CN(CCCl)CCCl,156.05,3.2,0.9,0,0,1,4,8
715,mefloquine,1,Oral,C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,378.31,45.2,3.6,0,2,9,2,26
716,vitamin e,0,Oral,CC1=C(C2=C(CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)C)C(=C1O)C)C,CC1=C(C2=C(CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)C)C(=C1O)C)C,430.7,29.5,10.7,0,1,2,12,31
717,melphalan,1,Oral,C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl,C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl,305.2,66.6,-0.5,0,2,4,8,19
718,meprobamate,0,Oral,CCCC(C)(COC(=O)N)COC(=O)N,CCCC(C)(COC(=O)N)COC(=O)N,218.25,105,0.7,0,2,4,8,15
719,meropenem,1,Intravenous,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)N(C)C)C(=O)O)C(C)O,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)N(C)C)C(=O)O)C(C)O,383.5,136,-2.4,0,3,7,5,26
720,methazolamide,1,Oral,CC(=O)N=C1N(N=C(S1)S(=O)(=O)N)C,CC(=O)N=C1N(N=C(S1)S(=O)(=O)N)C,236.3,139,0.1,0,1,6,1,14
721,methoxsalen,1,Oral,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,216.19,48.7,1.9,0,0,4,1,16
722,methylphenidate,1,Oral,COC(=O)C(C1CCCCN1)C2=CC=CC=C2,COC(=O)C(C1CCCCN1)C2=CC=CC=C2,233.31,38.3,0.2,0,1,3,4,17
723,methylscopolamine bromide,0,Oral,C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4)C.[Br-],C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4)C,398.3,59.1,0,0,1,5,5,24
724,metoclopramide,1,Oral,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,299.79,67.6,2.6,0,2,4,7,20
725,mexiletine,1,Oral,CC1=C(C(=CC=C1)C)OCC(C)N,CC1=C(C(=CC=C1)C)OCC(C)N,179.26,35.2,2.1,0,1,2,3,13
726,midazolam,0,Oral,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F,325.8,30.2,2.5,0,0,3,1,23
727,midodrine,0,Oral,COC1=CC(=C(C=C1)OC)C(CNC(=O)CN)O,COC1=CC(=C(C=C1)OC)C(CNC(=O)CN)O,254.28,93.8,-0.6,0,3,5,6,18
728,mirtazapine,1,Oral,CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4,CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4,265.35,19.4,3.3,0,0,3,0,20
729,mitotane,0,Oral,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl,320,0,6.2,0,0,0,3,18
730,mitoxantrone,1,Intravenous,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,444.5,163,1,0,8,10,12,32
731,moexipril,0,Oral,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC(=C(C=C3CC2C(=O)O)OC)OC,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC(=C(C=C3CC2C(=O)O)OC)OC,498.6,114,1.2,0,2,8,12,36
732,moxisylyte,1,Oral,CC1=CC(=C(C=C1OC(=O)C)C(C)C)OCCN(C)C,CC1=CC(=C(C=C1OC(=O)C)C(C)C)OCCN(C)C,279.37,38.8,3.2,0,0,4,7,20
733,folic acid,0,Oral,C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)NC(=N3)N,C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)NC(=N3)N,441.4,209,-1.1,0,6,10,9,32
734,nabumetone,0,Oral,CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC,CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC,228.29,26.3,3.1,0,0,2,4,17
735,nadolol,0,Oral,CC(C)(C)NCC(COC1=CC=CC2=C1CC(C(C2)O)O)O,CC(C)(C)NCC(COC1=CC=CC2=C1CC(C(C2)O)O)O,309.4,82,0.7,0,4,5,6,22
736,nafcillin,1,Intravenous,CCOC1=C(C2=CC=CC=C2C=C1)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,CCOC1=C(C2=CC=CC=C2C=C1)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,414.5,121,2.9,0,2,6,5,29
737,nalbuphine,0,Intravenous,C1CC(C1)CN2CCC34C5C(CCC3(C2CC6=C4C(=C(C=C6)O)O5)O)O,C1CC(C1)CN2CCC34C5C(CCC3(C2CC6=C4C(=C(C=C6)O)O5)O)O,357.4,73.2,0.2,0,3,5,2,26
738,nialamide,1,Oral,C1=CC=C(C=C1)CNC(=O)CCNNC(=O)C2=CC=NC=C2,C1=CC=C(C=C1)CNC(=O)CCNNC(=O)C2=CC=NC=C2,298.34,83.1,0.9,0,3,4,7,22
739,nicardipine,0,Oral,CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC,CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC,479.5,114,3.8,0,1,8,10,35
